NORAD_CAT_ID,SATNAME,EPOCH,Orb,Inc,Ecc,MnM,ApA,PeA,AvA,LAN,AgP,MnA,SMa,T,Vel
81037,TBA - TO BE ASSIGNED,2020-11-07T10:34:07.806432,93245.0,62.2071,0.0212186,14.76557808,789.1300742078483,491.29105494050054,640.2105645741744,211.3818,287.1166,70.6775,7018.347564574174,5851.447165284294,7536.183281297654
81052,TBA - TO BE ASSIGNED,2020-11-07T15:55:16.993632,34575.0,65.7809,0.0639323,13.60389888,1508.168046369491,560.3828910245347,1034.275468697013,297.3577,119.8867,246.7281,7412.412468697013,6351.120422324095,7333.125183765435
81069,TBA - TO BE ASSIGNED,2020-11-06T21:59:19.196160,26439.0,100.3161,0.0073754,13.4640726,1140.553699543555,1030.4589892986678,1085.5063444211114,112.4497,243.0646,116.2936,7463.643344421112,6417.077697575685,7307.914351327252
81073,TBA - TO BE ASSIGNED,2020-11-07T13:20:32.747712,49143.0,61.5743,0.4693809,5.83224982,12778.186066343038,539.5457497704529,6658.865908056745,273.6225,179.6983,180.8946,13037.002908056744,14814.180233452324,5529.425444452705
81078,TBA - TO BE ASSIGNED,2020-11-07T00:37:38.341344,28575.0,65.1169,0.0169808,11.21709995,2194.7586070839816,1908.470752436634,2051.614679760308,323.0471,48.3101,339.978,8429.751679760308,7702.525642557002,6876.405786279131
81111,TBA - TO BE ASSIGNED,2020-11-07T12:47:47.357664,14242.0,62.758,0.4662752,6.27093687,11835.459510135497,251.61992056495637,6043.539715350227,135.0888,286.1122,28.7626,12421.676715350226,13777.84560602663,5664.7242871036415
81122,TBA - TO BE ASSIGNED,2020-11-06T23:03:19.032480,31202.0,97.6328,0.0279109,14.05760025,1076.3286833077527,671.5059574465249,873.9173203771388,0.9136,70.9845,292.1342,7252.0543203771385,6146.141479588587,7413.75728235139
81123,TBA - TO BE ASSIGNED,2020-11-07T01:16:51.851424,34971.0,99.9902,0.0001519,13.77331973,974.4818422675862,972.2484559146924,973.3651490911393,262.8424,166.5806,193.5383,7351.502149091139,6272.997483083905,7363.441546633682
81134,TBA - TO BE ASSIGNED,2020-11-07T00:25:02.915040,22210.0,90.2888,0.0026861,12.92301336,1313.0075477027722,1271.7998689096084,1292.4037083061903,319.0801,216.5192,143.4094,7670.54070830619,6685.747170039286,7208.682507847376
81161,TBA - TO BE ASSIGNED,2020-11-05T00:34:15.338496,30041.0,100.4228,0.0061687,13.71405628,1040.008707627906,949.0491788199761,994.528943223941,326.593,299.781,59.7208,7372.665943223941,6300.105398138259,7352.8652937928755
81169,TBA - TO BE ASSIGNED,2020-11-05T20:09:27.108576,1035.0,97.91,0.0003037,14.7983532,631.9723215199338,627.7156738619369,629.8439976909353,357.6906,105.4309,254.7146,7007.9809976909355,5838.48748791858,7541.755176970147
81182,TBA - TO BE ASSIGNED,2020-11-07T12:48:45.667296,24045.0,51.3396,0.1325294,12.71548255,2403.2428214385864,348.0361329281377,1375.639477183362,34.5302,359.2263,0.6562,7753.776477183362,6794.865995864223,7169.885979538993
81219,TBA - TO BE ASSIGNED,2020-11-06T18:37:24.944160,35063.0,82.9257,0.0022493,13.79598469,981.828870305364,948.7936339982343,965.3112521517992,321.218,56.3668,303.9632,7343.448252151799,6262.691786156214,7367.478352351228
81221,TBA - TO BE ASSIGNED,2020-11-04T13:54:24.175008,25957.0,98.8405,0.0116191,14.17150776,918.814996138497,751.1945648154169,835.004780476957,239.8512,312.9512,46.1962,7213.141780476956,6096.740125554564,7433.727782447262
81228,TBA - TO BE ASSIGNED,2020-11-06T12:23:54.381696,36055.0,70.5315,0.0090252,14.19442045,892.2703410291779,762.2103973642297,827.2403691967038,36.8262,212.7416,146.8094,7205.3773691967035,6086.898743372073,7437.731943235908
81237,TBA - TO BE ASSIGNED,2020-11-06T08:54:11.388960,992.0,97.9203,0.0001926,14.7984062,631.1769990310486,628.4775311961257,629.8272651135871,358.3337,104.2878,255.8614,7007.964265113586,5838.466577569677,7541.76418050682
81247,TBA - TO BE ASSIGNED,2020-11-07T17:29:46.148640,36618.0,83.2436,0.0029259,14.47378793,755.0326238864081,713.412518148727,734.2225710175676,310.1487,315.0983,44.7847,7112.359571017568,5969.4117682156675,7486.210516409647
81254,TBA - TO BE ASSIGNED,2020-11-06T16:32:27.779424,35320.0,100.3967,0.0077276,13.91672971,979.1923848019569,866.3553471858495,922.7738659939032,113.7019,263.6425,95.5925,7300.910865993903,6208.3551093125225,7388.9097956769965
81264,TBA - TO BE ASSIGNED,2020-11-07T14:36:18.564480,33691.0,99.4052,0.0104882,14.58953745,770.7550466277407,622.3534926789853,696.554269653363,230.7699,220.1794,139.1614,7074.691269653363,5922.052038736833,7506.113750361291
81279,TBA - TO BE ASSIGNED,2020-11-07T11:46:07.984416,19921.0,98.0698,0.0224626,14.13655309,1009.1831395056806,684.5973456279189,846.8902425667998,145.6749,43.9828,317.898,7225.0272425668,6111.815196387444,7427.6108743112145
81301,TBA - TO BE ASSIGNED,2020-11-07T12:54:05.928768,35031.0,66.7612,0.0086003,13.75392083,1043.560589042353,916.9914698877374,980.2760294650452,54.9443,39.3346,333.1836,7358.413029465045,6281.845087514575,7359.982932846603
81311,TBA - TO BE ASSIGNED,2020-11-07T15:23:12.278976,36909.0,98.6968,0.0139402,14.52992114,814.7849064167294,617.0005203950877,715.8927134059086,253.072,25.2104,96.5401,7094.029713405908,5946.350236006848,7495.8758725755015
81317,TBA - TO BE ASSIGNED,2020-11-07T18:08:22.815168,33977.0,67.1377,0.0221531,13.37076979,1286.298677085737,954.0764101903997,1120.1875436380683,310.0797,252.8582,283.3193,7498.3245436380685,6461.856823278676,7290.994506613957
81323,TBA - TO BE ASSIGNED,2020-11-06T06:18:14.150592,84957.0,65.7771,0.050821,14.02605254,1253.8966590096588,515.6784799201087,884.7875694648837,315.0782,196.2759,162.1469,7262.9245694648835,6159.9655179959755,7408.207206468513
81329,TBA - TO BE ASSIGNED,2020-11-06T15:16:46.179840,37107.0,65.8233,0.0871745,13.12689418,1874.5069637578335,551.0393673073886,1212.773165532611,26.4137,146.51,297.2844,7590.910165532611,6581.907252032093,7246.394303941198
81338,TBA - TO BE ASSIGNED,2020-11-07T09:49:24.672576,28275.0,74.0331,0.0007949,15.22541981,503.6423015824839,492.71033866614926,498.1763201243166,97.6363,292.1391,67.8964,6876.313320124316,5674.720374097842,7613.617583304627
81341,TBA - TO BE ASSIGNED,2020-11-05T18:10:49.010880,82473.0,99.6178,0.0396438,12.87618433,1615.8165265386879,1006.1640766988603,1310.990301618774,118.6979,29.8442,332.4642,7689.127301618774,6710.062374510902,7199.964618821586
81342,TBA - TO BE ASSIGNED,2020-11-06T03:05:51.578016,35551.0,70.9,0.0168067,14.0229311,1007.9492331107649,763.7814173518354,885.8653252313002,248.5924,260.9053,97.3013,7264.002325231299,6161.336698003164,7407.657610401893
81343,TBA - TO BE ASSIGNED,2020-11-06T16:01:47.010144,17691.0,85.8764,0.0012309,14.85044828,622.0510994965698,604.8392225325852,613.4451610145775,93.7242,39.3809,320.8307,6991.582161014578,5818.006188834044,7550.5946336625175
81357,TBA - TO BE ASSIGNED,2020-11-07T17:34:30.251712,25895.0,97.5302,0.020395,14.78714961,776.3832724130543,490.38335874067343,633.3833155768639,220.0881,108.9511,253.3926,7011.520315576864,5842.911059855023,7539.8514501634045
81358,TBA - TO BE ASSIGNED,2020-11-02T17:19:53.966496,61462.0,62.7161,0.1186748,9.87060567,3891.2178655069356,1712.3654683794375,2801.7916669431866,59.121,148.4534,219.3345,9179.928666943186,8753.262250420737,6589.451026481197
81359,TBA - TO BE ASSIGNED,2020-11-06T23:57:06.643584,34925.0,66.7988,0.012285,13.75062096,1071.8657948856135,891.0406629609679,981.4532289232907,169.9348,155.2151,205.489,7359.59022892329,6283.3526028630995,7359.394278169673
81366,TBA - TO BE ASSIGNED,2020-11-06T05:48:53.901792,81646.0,65.8825,0.0753501,13.38855732,1678.0437143005292,549.0457769020641,1113.5447456012967,131.2604,253.1896,98.5237,7491.681745601296,6453.271845125125,7294.226215742945
81371,TBA - TO BE ASSIGNED,2020-11-06T14:41:43.147680,36981.0,98.8196,0.0087771,14.57497506,763.4025005656003,639.1292466417863,701.2658736036933,248.0699,319.8053,39.6674,7079.402873603693,5927.968977258743,7503.615536733284
81374,TBA - TO BE ASSIGNED,2020-11-05T05:26:05.895168,31557.0,65.7324,0.0035094,14.35193429,799.5248580265225,749.3224652546005,774.4236616405615,32.2462,48.6447,311.7654,7152.560661640561,6020.09445236945,7465.142683972733
81380,TBA - TO BE ASSIGNED,2020-11-06T06:17:57.227424,34970.0,99.8681,0.0003178,14.38581713,765.457835653965,760.9188092790064,763.1883224664857,130.8225,42.759,317.384,7141.325322466486,6005.9153553274655,7471.012774115995
81386,TBA - TO BE ASSIGNED,2020-11-05T08:45:15.092928,35922.0,71.0576,0.0116518,14.16300154,921.972340467184,753.8128729245846,837.8926066958843,349.6537,92.9296,268.5169,7216.029606695884,6100.401793785294,7432.240159517625
81390,TBA - TO BE ASSIGNED,2020-11-07T13:16:53.956992,27033.0,103.0944,0.0179492,12.33934307,1674.409734566164,1390.433339971867,1532.4215372690155,51.4997,157.2278,203.6862,7910.558537269016,7001.993502398009,7098.479191094716
81391,TBA - TO BE ASSIGNED,2020-11-07T11:10:30.355968,31588.0,81.2097,0.0014841,14.21226719,831.8916572133066,810.5225640241679,821.2071106187373,12.7007,98.9827,261.303,7199.3441106187365,6079.255254980883,7440.847807814534
81392,TBA - TO BE ASSIGNED,2020-11-06T06:57:57.080736,34665.0,100.4132,0.0045589,13.67788776,1041.1907511640793,973.8498052329214,1007.5202781985004,112.5237,37.5133,83.6764,7385.6572781985005,6316.764804334077,7346.395620492454
81402,TBA - TO BE ASSIGNED,2020-11-07T18:42:31.902624,17973.0,98.7448,0.0007766,14.26436525,809.2442612899749,798.0894835153586,803.6668724026667,330.1527,154.5464,205.61,7181.8038724026665,6057.051855146508,7449.928719329804
81405,TBA - TO BE ASSIGNED,2020-11-06T16:41:04.399584,30405.0,99.5463,0.0169812,13.82622554,1079.118238748687,830.0809061800237,954.5995724643553,303.3758,118.9199,242.9105,7332.736572464355,6248.993968024037,7372.857603844813
81406,TBA - TO BE ASSIGNED,2020-11-07T12:49:42.238560,29040.0,65.8163,0.0883693,13.0460814,1917.6590854703672,570.517645490836,1244.0883654806016,348.7431,59.4183,309.1016,7622.225365480601,6622.67828560382,7231.493416871102
81409,TBA - TO BE ASSIGNED,2020-11-06T18:34:08.150880,36206.0,82.6658,0.0060274,14.30233621,834.160986992857,747.7390766417057,790.9500318172813,332.3557,345.0891,14.8515,7169.087031817281,6040.971120479615,7456.533296691168
81418,TBA - TO BE ASSIGNED,2020-11-07T06:34:39.024192,15050.0,100.3168,0.0054953,13.34679043,1170.4209255005762,1087.911160675215,1129.1660430878956,78.7673,44.5823,315.9701,7507.303043087895,6473.46644522086,7286.633301652201
81425,TBA - TO BE ASSIGNED,2020-11-07T05:18:26.397504,18731.0,99.4242,0.0091758,13.64740393,1086.384473451989,950.6440878103576,1018.5142806311733,44.5472,218.3746,141.0846,7396.651280631173,6330.874387770825,7340.933937745847
81427,TBA - TO BE ASSIGNED,2020-11-05T10:57:06.360768,29020.0,98.8852,0.0087331,14.0320781,946.117910778321,819.2985359381018,882.7082233582114,216.1653,212.3757,147.2033,7260.845223358211,6157.320347297661,7409.267904199869
81438,TBA - TO BE ASSIGNED,2020-11-06T08:18:37.783296,34088.0,100.26,0.0064258,13.45001001,1138.7011243964052,1042.7145182904278,1090.7078213434165,99.6238,275.4097,83.9704,7468.844821343417,6423.787040735435,7305.369207522269
81439,TBA - TO BE ASSIGNED,2020-11-07T03:30:20.536128,2703.0,67.1607,0.060637,12.6122554,1890.6177333861788,945.1623499357847,1417.8900416609818,136.0833,269.6034,83.552,7796.027041660982,6850.479732594052,7150.430987990148
81449,TBA - TO BE ASSIGNED,2020-11-07T10:38:24.447264,36372.0,66.806,0.0051295,14.34798442,812.4320845273469,739.0404984300676,775.7362914787072,319.9255,128.0194,232.5555,7153.873291478707,6021.751729780584,7464.4577809721895
81478,TBA - TO BE ASSIGNED,2020-11-07T09:25:57.154368,99166.0,99.1043,0.017113,14.14052639,969.1554837144076,721.9180257843555,845.5367547493815,164.8204,264.9343,220.158,7223.673754749381,6110.097857538094,7428.306691308517
81488,TBA - TO BE ASSIGNED,2020-11-06T10:15:35.236224,34426.0,100.1014,0.0044172,13.55416233,1085.2196219268635,1019.5753082484925,1052.397465087678,114.627,285.6133,102.7498,7430.534465087678,6374.425648479001,7324.177510278191
81497,TBA - TO BE ASSIGNED,2020-11-07T12:04:00.815808,96088.0,100.3008,0.0029533,13.66786531,1032.9530915819405,989.3076449445562,1011.1303682632483,37.8495,40.3884,331.8117,7389.2673682632485,6321.396797551548,7344.600828898459
81499,TBA - TO BE ASSIGNED,2020-11-05T17:35:03.888096,21430.0,74.0556,0.0002966,14.36070996,773.6300497917273,769.3888795088969,771.5094646503121,58.4359,242.4146,117.6706,7149.646464650312,6016.415639662419,7466.663925622643
81509,TBA - TO BE ASSIGNED,2020-11-06T08:28:55.451712,19355.0,98.8094,0.0029494,14.53516153,735.1056300280925,693.2694261019415,714.187528065017,94.5505,182.7047,177.3993,7092.324528065016,5944.206386814049,7496.776923382
81521,TBA - TO BE ASSIGNED,2020-11-07T12:18:24.922944,36886.0,99.7063,0.0010415,14.60788272,697.9919953017252,683.2677539019305,690.6298746018279,34.8594,274.7208,97.2752,7068.766874601828,5914.61484570297,7509.258561213574
81535,TBA - TO BE ASSIGNED,2020-11-07T10:09:50.666112,12520.0,98.1517,0.025306,14.07345897,1051.8508906990937,685.0857034047021,868.4682970518979,180.1634,107.2221,255.6815,7246.605297051898,6139.215681388373,7416.54411448683
81536,TBA - TO BE ASSIGNED,2020-11-07T18:12:05.600160,31843.0,102.0236,0.0040604,12.53788243,1480.4696520824573,1416.9095585858604,1448.6896053341588,119.6948,236.027,135.4236,7826.826605334159,6891.115822977125,7136.348189723506
81537,TBA - TO BE ASSIGNED,2020-11-07T11:27:27.686592,35882.0,71.0411,0.0076208,14.05576235,929.8207546582371,819.2782083815046,874.5494815198708,353.6419,72.6539,288.2896,7252.6864815198705,6146.945135281109,7413.434175085024
81545,TBA - TO BE ASSIGNED,2020-11-07T10:21:50.347008,15538.0,99.6572,0.0016221,14.75485334,655.0010429765534,632.2210879026543,643.6110654396039,202.7766,289.7675,70.178,7021.748065439603,5855.700358997934,7534.358244218062
81546,TBA - TO BE ASSIGNED,2020-11-07T01:08:31.904736,85256.0,66.8075,0.00117,14.86456748,617.1920988811789,600.842158220371,609.0171285507749,99.7298,83.7668,276.4792,6987.154128550775,5812.4799202028225,7552.98680807786
81552,TBA - TO BE ASSIGNED,2020-11-07T17:30:28.926144,33437.0,99.0408,0.026536,13.15443449,1403.3256534003376,1001.0233610878795,1202.1745072441086,115.822,150.8633,210.7588,7580.311507244109,6568.1272779670735,7251.458424980791
81564,TBA - TO BE ASSIGNED,2020-11-06T00:20:17.428704,30036.0,81.186,0.0028949,14.22207939,838.7271747944587,797.0635865169379,817.8953806556983,62.5285,359.2333,0.8794,7196.032380655698,6075.061011173267,7442.559809846629
81569,TBA - TO BE ASSIGNED,2020-11-07T08:00:04.212576,32046.0,28.0737,0.0314386,12.4621,1727.4486690325575,1233.3266425455768,1480.3876557890671,174.3944,80.0712,283.5134,7858.524655789067,6933.020919427696,7121.941102903559
81579,TBA - TO BE ASSIGNED,2020-11-07T14:42:39.731040,35110.0,100.133,0.0224778,13.90169204,1092.2646594970956,763.8111822248384,928.037920860967,247.3835,115.0683,247.3985,7306.174920860966,6215.070780693245,7386.2474836235215
81599,TBA - TO BE ASSIGNED,2020-11-07T08:50:46.506912,33757.0,67.2948,0.0259252,13.28897972,1346.1152224151538,955.7304580745231,1150.9228402448384,336.6202,336.8576,34.6424,7529.059840244838,6501.627801415584,7276.097557415125
81605,TBA - TO BE ASSIGNED,2020-11-07T07:11:05.037504,28014.0,56.4365,0.0134288,12.7730157,1456.1495555012707,1248.5275354905598,1352.3385454959152,62.3672,152.2078,208.6104,7730.475545495915,6764.260064285358,7180.683460327985
81614,TBA - TO BE ASSIGNED,2020-11-07T16:03:33.771168,30988.0,101.2881,0.0422923,12.19164862,1933.4332371238552,1258.9287397971211,1596.1809884604882,23.3601,305.085,51.1232,7974.317988460488,7086.818419148294,7070.043940238892
81615,TBA - TO BE ASSIGNED,2020-11-07T15:03:31.902912,33596.0,65.8335,0.0834141,13.22934795,1803.446465700762,543.6153053599282,1173.5308855303451,29.1429,267.9159,82.6256,7551.667885530345,6530.934126651336,7265.197869541652
81617,TBA - TO BE ASSIGNED,2020-11-07T09:27:34.569504,31930.0,101.3547,0.0044709,12.5615292,1473.8130115090062,1403.9149521297732,1438.8639818193897,179.2881,314.155,45.5854,7817.000981819389,6878.143466800195,7140.831817808129
81624,TBA - TO BE ASSIGNED,2020-11-04T20:48:39.669120,36814.0,66.989,0.0095059,14.51116328,789.4980348877298,654.5115590719097,722.0047969798197,163.0582,319.8839,39.5278,7100.141796979819,5954.036787600661,7492.64880435054
81626,TBA - TO BE ASSIGNED,2020-11-07T19:05:59.030304,35623.0,71.0115,0.0019226,14.53139714,729.0503878477475,701.774271964392,715.4123299060698,93.3939,17.0541,343.1243,7093.549329906069,5945.746246392925,7496.129683041632
81634,TBA - TO BE ASSIGNED,2020-11-07T05:05:56.244192,25759.0,51.7498,0.1191258,13.09142614,2132.383249348907,320.5716851442612,1226.4774672465842,300.2271,101.1878,272.5007,7604.614467246583,6599.739331378902,7239.8619836680655
81640,TBA - TO BE ASSIGNED,2020-11-07T18:01:48.422496,27635.0,65.8273,0.098429,12.55397474,2211.727859994092,672.271402991666,1441.999631492879,329.5054,111.1512,259.7463,7820.136631492878,6882.282447542973,7139.40004026928
81652,TBA - TO BE ASSIGNED,2020-11-07T20:24:58.173120,32896.0,102.1732,0.0381014,13.41245377,1389.748094420901,819.5392552139247,1104.6436748174128,153.2313,185.2561,187.6145,7482.780674817413,6441.774300333703,7298.563315145101
81661,TBA - TO BE ASSIGNED,2020-11-07T16:49:13.151424,26512.0,98.4287,0.0069783,14.44125229,794.6078604342292,695.1944660054351,744.9011632198321,223.9848,110.6319,250.2374,7123.038163219831,5982.860645667723,7480.596888384871
81667,TBA - TO BE ASSIGNED,2020-11-07T05:10:38.610624,18855.0,74.045,0.002028,14.37198968,782.2599824478466,753.2761914152525,767.7680869315495,238.862,275.7653,84.1189,7145.90508693155,6011.693712822083,7468.618328466217
81674,TBA - TO BE ASSIGNED,2020-11-07T12:54:55.253664,35193.0,66.8259,0.0026024,14.04937588,895.6273437829241,857.8671223267211,876.7472330548226,345.8575,140.3978,9.1797,7254.884233054822,6149.739371910085,7412.311199175375
81678,TBA - TO BE ASSIGNED,2020-11-05T21:06:56.516256,37192.0,65.8328,0.0054686,14.74766685,684.3036018228258,607.480391878471,645.8919968506484,165.161,347.4582,24.2548,7024.028996850649,5858.553822701785,7533.134818903552
81683,TBA - TO BE ASSIGNED,2020-11-07T01:45:57.644640,36644.0,81.2235,0.0031895,14.43617355,769.2959444860217,723.8474277771884,746.571686131605,68.3315,145.4791,214.8478,7124.708686131605,5984.965455059931,7479.71985315136
81693,TBA - TO BE ASSIGNED,2020-11-06T03:13:48.957888,73986.0,101.085,0.0387601,12.2304446,1887.7399842363093,1270.8772100564056,1579.3085971463574,196.2139,345.3568,13.6517,7957.445597146358,7064.338446044707,7077.535375823416
81696,TBA - TO BE ASSIGNED,2020-11-07T20:00:40.653504,23680.0,97.4211,0.02211,14.75091825,800.1382597141073,489.5813411979416,644.8598004560245,261.7363,290.623,67.1395,7022.996800456024,5857.262479235819,7533.688385218413
81721,TBA - TO BE ASSIGNED,2020-11-07T16:35:55.233600,26677.0,98.1436,0.0353486,14.17262027,1089.5884217829107,579.6661814004237,834.6273015916672,38.2275,86.6019,277.5518,7212.7643015916665,6096.261548959138,7433.92230138942
81732,TBA - TO BE ASSIGNED,2020-11-07T18:42:09.417024,36959.0,65.738,0.0269998,14.62211051,876.7751698068696,495.3122374823415,686.0437036446056,79.6574,137.4691,224.7682,7064.180703644605,5908.859732725401,7511.695726770774
81745,TBA - TO BE ASSIGNED,2020-11-07T16:12:04.639680,36305.0,71.0028,0.0008718,14.29988508,798.0199637010292,785.5185151819387,791.7692394414839,95.142,250.08,121.7267,7169.906239441483,6042.006597720147,7456.107306223855
81766,TBA - TO BE ASSIGNED,2020-11-04T07:18:48.653856,29504.0,81.2166,0.0015534,14.16855622,847.212939123563,824.8000381330921,836.0064886283276,37.6089,188.1554,171.9371,7214.143488628328,6098.010175379738,7433.211665444962
81775,TBA - TO BE ASSIGNED,2020-11-07T15:31:29.500608,36000.0,82.9259,0.0027035,14.19401446,846.8578741758811,807.8976558414797,827.3777650086804,289.1336,122.46,237.92,7205.51476500868,6087.072846338348,7437.661031016277
81779,TBA - TO BE ASSIGNED,2020-11-07T18:09:58.604256,30786.0,54.0585,0.2021145,9.23148753,5160.8199237410145,1280.6728842311295,3220.746403986072,94.186,195.0975,157.954,9598.883403986072,9359.271701253097,6444.044482775319
81792,TBA - TO BE ASSIGNED,2020-11-07T15:02:15.606528,33203.0,65.8254,0.0914343,13.03970515,1943.7329602919917,549.4129274502066,1246.5729438710991,285.6945,24.9698,339.281,7624.709943871099,6625.91669106873,7230.315098198084
81794,TBA - TO BE ASSIGNED,2020-11-06T05:20:23.754624,37289.0,81.1875,0.0002605,14.76083869,643.5414493841445,639.8841076495364,641.7127785168404,286.342,20.2604,339.8706,7019.84977851684,5853.32593997746,7535.376884745067
81795,TBA - TO BE ASSIGNED,2020-11-06T19:40:05.091168,22054.0,6.3482,0.1605778,12.1645575,2890.414979760616,325.61719352757973,1608.0160866440979,307.4168,102.2909,276.0957,7986.153086644098,7102.601142704934,7064.803263861614
81798,TBA - TO BE ASSIGNED,2020-11-07T15:56:30.240096,31620.0,74.0181,0.0045176,14.51159853,753.9377845968284,689.7878661745035,721.8628253856659,40.3842,221.5569,138.2155,7099.999825385666,5953.858206687853,7492.723715477564
81812,TBA - TO BE ASSIGNED,2020-11-07T13:24:47.542176,31143.0,103.6137,0.0332735,12.28563066,1819.439834569118,1291.4826716204216,1555.4612530947697,2.0345,143.3509,219.0802,7933.5982530947695,7032.606008684937,7088.164460706369
81813,TBA - TO BE ASSIGNED,2020-11-06T06:09:07.546176,36604.0,99.0779,0.0017999,14.4365254,759.2794772076631,733.6323676055836,746.4559224066234,108.7239,255.7092,104.2098,7124.592922406623,5984.819588236923,7479.780619901418
81816,TBA - TO BE ASSIGNED,2020-11-07T11:38:50.210304,35145.0,66.2385,0.0194425,13.83687543,1093.3301109086415,808.3429746967586,950.8365428027,227.5231,248.8542,109.1653,7328.9735428027,6244.18427679665,7374.7501418183165
81817,TBA - TO BE ASSIGNED,2020-11-07T05:13:26.286240,37238.0,65.7327,0.0330793,14.57171323,936.5389389064676,468.10566416004804,702.3223015332578,27.4358,275.0101,81.3326,7080.4593015332575,5929.295933584597,7503.055733732171
81818,TBA - TO BE ASSIGNED,2020-11-06T18:17:27.351168,39201.0,65.7559,0.0666738,13.69494147,1493.408598734608,509.3666977506109,1001.3876482426094,72.9344,64.317,302.5192,7379.524648242609,6308.898814154616,7349.447535880416
81819,TBA - TO BE ASSIGNED,2020-11-07T01:16:17.896224,31613.0,102.2736,0.0032931,12.44730931,1512.5111625028112,1460.7123542304562,1486.6117583666337,356.9873,340.3615,19.618,7864.748758366633,6941.259178848178,7119.122420008533
81821,TBA - TO BE ASSIGNED,2020-10-28T13:05:20.904576,35478.0,34.0894,0.2269349,10.97557825,4115.799240132793,233.8648827990637,2174.8320614659283,269.5328,267.8162,66.3135,8552.969061465928,7872.02259707819,6826.6940137736065
81824,TBA - TO BE ASSIGNED,2020-11-07T12:07:03.024768,35973.0,65.8503,0.0060011,14.17226969,878.0314830611433,791.4610157252764,834.7462493932098,277.4828,259.1128,100.3199,7212.88324939321,6096.412352423974,7433.861004656228
81833,TBA - TO BE ASSIGNED,2020-11-06T11:46:05.586816,21181.0,90.2851,0.0026648,12.92969028,1310.1961777199567,1269.329339167355,1289.762758443656,319.0875,211.3118,148.6414,7667.899758443656,6682.294635753633,7209.923794948828
81838,TBA - TO BE ASSIGNED,2020-11-05T12:46:36.727392,36448.0,67.7693,0.0032567,14.36966876,791.8120893294335,745.2629395470922,768.5375144382629,349.281,338.7482,168.9781,7146.674514438263,6012.664692766366,7468.216273283223
81844,TBA - TO BE ASSIGNED,2020-11-07T18:27:31.385664,35872.0,82.9256,0.0081005,14.1413408,903.7725303055995,786.7462851043701,845.2594077049848,334.2512,347.7939,12.1273,7223.396407704984,6109.7459726025345,7428.449297294257
81845,TBA - TO BE ASSIGNED,2020-11-07T10:23:10.152960,37454.0,97.8585,0.010382,14.74987523,718.1070685361483,572.2746884669423,645.1908785015453,182.0124,232.3538,255.6439,7023.3278785015455,5857.676668631718,7533.510814965076
81864,TBA - TO BE ASSIGNED,2020-11-07T13:39:47.895840,30369.0,65.6768,0.0783093,13.25735278,1753.425108220168,572.3596447186565,1162.8923764694123,65.6904,93.7014,275.3831,7541.0293764694125,6517.138182393594,7270.320753248168
81865,TBA - TO BE ASSIGNED,2020-11-07T12:01:05.256192,35104.0,82.8105,0.0071033,13.8218607,1008.2408328830024,904.0456472246533,956.1432400538279,16.2402,219.4638,198.8831,7334.280240053828,6250.967353476503,7372.081669473872
81872,TBA - TO BE ASSIGNED,2020-11-07T16:53:55.281120,12887.0,62.0288,0.203409,11.22139013,3763.7162488576478,335.2156684284091,2049.4659586430284,74.7477,204.6708,144.1917,8427.602958643029,7699.580800511735,6877.282342562037
81873,TBA - TO BE ASSIGNED,2020-11-07T19:19:58.429632,30670.0,99.1279,0.0072788,14.08356438,917.7227902996201,812.2800782289751,865.0014342642976,339.19,279.3289,79.9655,7243.138434264298,6134.810596861124,7418.318833074052
81893,TBA - TO BE ASSIGNED,2020-11-07T10:29:06.223776,34850.0,100.003,0.0019093,13.72233008,1005.6360798850556,977.4941354167804,991.565107650918,187.8046,9.9277,350.2242,7369.702107650918,6296.306785822478,7354.343677367978
81899,TBA - TO BE ASSIGNED,2020-11-07T12:19:40.552320,33388.0,102.4375,0.0183148,13.15448831,1340.9853417940822,1063.3223207607234,1202.1538312774028,60.0243,166.2846,194.3328,7580.2908312774025,6568.100405267674,7251.468314496516
81902,TBA - TO BE ASSIGNED,2020-11-07T06:47:23.052480,36689.0,81.6319,0.0298845,14.49534334,939.5083722119498,514.8312882751234,727.1698302435366,305.3056,235.2667,122.0056,7105.306830243536,5960.534909275208,7489.925008126081
81905,TBA - TO BE ASSIGNED,2020-11-07T14:26:17.875392,44254.0,61.7661,0.1727965,11.91123405,3120.325889546216,321.3728867132904,1720.8493881297532,75.447,337.0485,16.1423,8098.986388129753,7253.656475669696,7015.418009886674
81921,TBA - TO BE ASSIGNED,2020-11-07T07:39:05.149440,78475.0,65.7082,0.0888406,13.07051252,1910.9061905509834,558.2682186119073,1234.5872045814453,283.1998,183.2838,176.2108,7612.7242045814455,6610.299318239732,7236.0046901134565
81946,TBA - TO BE ASSIGNED,2020-11-07T03:19:13.179936,31666.0,66.4192,0.0672513,12.41889602,2028.324078592731,968.882059764057,1498.603069178394,130.0322,171.3949,308.6556,7876.740069178394,6957.140140384224,7113.701387708586
81947,TBA - TO BE ASSIGNED,2020-11-04T10:44:58.188480,36289.0,66.0826,0.0466356,14.30901205,1122.9507215618642,454.48936491076074,788.7200432363124,214.8372,186.4666,173.028,7166.857043236312,6038.152717888016,7457.6932675643575
